Salesforce Table,Salesforce Column,Fivetran Table,Fivetran Column,Column Similarity
sbqq__quoteline__c,sbqq__specialprice__c,sbqq_quote_line_c,sbqq_special_price_c,1.0
sbqq__quoteline__c,sbqq__specialpricedescription__c,sbqq_quote_line_c,sbqq_special_price_description_c,1.0
sbqq__quoteline__c,sbqq__specialpricetype__c,sbqq_quote_line_c,sbqq_special_price_type_c,1.0
sbqq__quoteline__c,sbqq__startdate__c,sbqq_quote_line_c,sbqq_start_date_c,1.0
sbqq__quoteline__c,sbqq__subscribedassetids__c,sbqq_quote_line_c,sbqq_subscribed_asset_ids_c,1.0
sbqq__quoteline__c,sbqq__subscriptionbase__c,sbqq_quote_line_c,sbqq_subscription_base_c,1.0
sbqq__quoteline__c,sbqq__subscriptioncategory__c,sbqq_quote_line_c,sbqq_subscription_category_c,1.0
sbqq__quoteline__c,sbqq__subscriptionpercent__c,sbqq_quote_line_c,sbqq_subscription_percent_c,1.0
sbqq__quoteline__c,sbqq__subscriptionpricing__c,sbqq_quote_line_c,sbqq_subscription_pricing_c,1.0
sbqq__quoteline__c,sbqq__subscriptionscope__c,sbqq_quote_line_c,sbqq_subscription_scope_c,1.0
sbqq__quoteline__c,sbqq__subscriptiontargetprice__c,sbqq_quote_line_c,sbqq_subscription_target_price_c,1.0
sbqq__quoteline__c,sbqq__subscriptionterm__c,sbqq_quote_line_c,sbqq_subscription_term_c,1.0
sbqq__quoteline__c,sbqq__subscriptiontype__c,sbqq_quote_line_c,sbqq_subscription_type_c,1.0
sbqq__quoteline__c,sbqq__taxable__c,sbqq_quote_line_c,sbqq_taxable_c,1.0
sbqq__quoteline__c,sbqq__taxcode__c,sbqq_quote_line_c,sbqq_tax_code_c,1.0
sbqq__quoteline__c,sbqq__termdiscount__c,sbqq_quote_line_c,sbqq_term_discount_c,1.0
sbqq__quoteline__c,sbqq__termdiscountschedule__c,sbqq_quote_line_c,sbqq_term_discount_schedule_c,1.0
sbqq__quoteline__c,sbqq__termdiscounttier__c,sbqq_quote_line_c,sbqq_term_discount_tier_c,1.0
sbqq__quoteline__c,sbqq__totaldiscountamount__c,sbqq_quote_line_c,sbqq_total_discount_amount_c,1.0
sbqq__quoteline__c,sbqq__totaldiscountrate__c,sbqq_quote_line_c,sbqq_total_discount_rate_c,1.0
sbqq__quoteline__c,sbqq__unitcost__c,sbqq_quote_line_c,sbqq_unit_cost_c,1.0
sbqq__quoteline__c,sbqq__unproratednetprice__c,sbqq_quote_line_c,sbqq_unprorated_net_price_c,1.0
sbqq__quoteline__c,sbqq__upgradedasset__c,sbqq_quote_line_c,sbqq_upgraded_asset_c,1.0
sbqq__quoteline__c,sbqq__upgradedquantity__c,sbqq_quote_line_c,sbqq_upgraded_quantity_c,1.0
sbqq__quoteline__c,sbqq__upgradedsubscription__c,sbqq_quote_line_c,sbqq_upgraded_subscription_c,1.0
sbqq__quoteline__c,sbqq__uplift__c,sbqq_quote_line_c,sbqq_uplift_c,1.0
sbqq__quoteline__c,sbqq__upliftamount__c,sbqq_quote_line_c,sbqq_uplift_amount_c,1.0
sbqq__quoteline__c,sbqq__volumediscount__c,sbqq_quote_line_c,sbqq_volume_discount_c,1.0
sbqq__quoteline__c,services_discount__c,sbqq_quote_line_c,services_discount_c,1.0
sbqq__quoteline__c,stdunitpricedisplay__c,sbqq_quote_line_c,stdunit_price_display_c,1.0
sbqq__quoteline__c,subscription_term_in_years__c,sbqq_quote_line_c,subscription_term_in_years_c,1.0
sbqq__quoteline__c,systemmodstamp,sbqq_quote_line_c,system_modstamp,1.0
sbqq__quoteline__c,templatesortingorder__c,sbqq_quote_line_c,template_sorting_order_c,1.0
sbqq__quoteline__c,texas_savings__c,sbqq_quote_line_c,texas_savings_c,1.0
sbqq__quoteline__c,texas_techapps_total_savings__c,sbqq_quote_line_c,texas_tech_apps_total_savings_c,1.0
sbqq__quoteline__c,update__c,sbqq_quote_line_c,update_c,1.0
sbqq__quoteline__c,updated__c,sbqq_quote_line_c,updated_c,1.0
sbqq__quoteline__c,wholeyears__c,sbqq_quote_line_c,whole_years_c,1.0
sbqq__quotelinegroup__c,createdbyid,sbqq_quote_line_group_c,created_by_id,1.0
sbqq__quotelinegroup__c,createddate,sbqq_quote_line_group_c,created_date,1.0
sbqq__quotelinegroup__c,id,sbqq_quote_line_group_c,id,1.0
sbqq__quotelinegroup__c,isdeleted,sbqq_quote_line_group_c,is_deleted,1.0
sbqq__quotelinegroup__c,lastmodifiedbyid,sbqq_quote_line_group_c,last_modified_by_id,1.0
sbqq__quotelinegroup__c,lastmodifieddate,sbqq_quote_line_group_c,last_modified_date,1.0
sbqq__quotelinegroup__c,name,sbqq_quote_line_group_c,name,1.0
sbqq__quotelinegroup__c,sbqq__account__c,sbqq_quote_line_group_c,sbqq_account_c,1.0
sbqq__quotelinegroup__c,sbqq__additionaldiscountrate__c,sbqq_quote_line_group_c,sbqq_additional_discount_rate_c,1.0
sbqq__quotelinegroup__c,sbqq__billingfrequency__c,sbqq_quote_line_group_c,sbqq_billing_frequency_c,1.0
sbqq__quotelinegroup__c,sbqq__customertotal__c,sbqq_quote_line_group_c,sbqq_customer_total_c,1.0
sbqq__quotelinegroup__c,sbqq__description__c,sbqq_quote_line_group_c,sbqq_description_c,1.0
sbqq__quotelinegroup__c,sbqq__enddate__c,sbqq_quote_line_group_c,sbqq_end_date_c,1.0
sbqq__quotelinegroup__c,sbqq__favorite__c,sbqq_quote_line_group_c,sbqq_favorite_c,1.0
sbqq__quotelinegroup__c,sbqq__listtotal__c,sbqq_quote_line_group_c,sbqq_list_total_c,1.0
sbqq__quotelinegroup__c,sbqq__markuprate__c,sbqq_quote_line_group_c,sbqq_markup_rate_c,1.0
sbqq__quotelinegroup__c,sbqq__nettotal__c,sbqq_quote_line_group_c,sbqq_net_total_c,1.0
sbqq__quotelinegroup__c,sbqq__number__c,sbqq_quote_line_group_c,sbqq_number_c,1.0
sbqq__quotelinegroup__c,sbqq__optional__c,sbqq_quote_line_group_c,sbqq_optional_c,1.0
sbqq__quotelinegroup__c,sbqq__quote__c,sbqq_quote_line_group_c,sbqq_quote_c,1.0
sbqq__quotelinegroup__c,sbqq__quoteprocess__c,sbqq_quote_line_group_c,sbqq_quote_process_c,1.0
sbqq__quotelinegroup__c,sbqq__separatecontract__c,sbqq_quote_line_group_c,sbqq_separate_contract_c,1.0
sbqq__quotelinegroup__c,sbqq__solutiongroup__c,sbqq_quote_line_group_c,sbqq_solution_group_c,1.0
sbqq__quotelinegroup__c,sbqq__source__c,sbqq_quote_line_group_c,sbqq_source_c,1.0
sbqq__quotelinegroup__c,sbqq__startdate__c,sbqq_quote_line_group_c,sbqq_start_date_c,1.0
sbqq__quotelinegroup__c,sbqq__subscriptionterm__c,sbqq_quote_line_group_c,sbqq_subscription_term_c,1.0
sbqq__quotelinegroup__c,sbqq__targetcustomeramount__c,sbqq_quote_line_group_c,sbqq_target_customer_amount_c,1.0
sbqq__quotelinegroup__c,systemmodstamp,sbqq_quote_line_group_c,system_modstamp,1.0
state_profile__c,additional_notes_regarding_cs__c,state_profile_c,additional_notes_regarding_cs_c,1.0
state_profile__c,additional_notes_regarding_dei__c,state_profile_c,additional_notes_regarding_dei_c,1.0
state_profile__c,advisory_council_process__c,state_profile_c,advisory_council_process_c,1.0
state_profile__c,allow_computer_science_to_count_for_a__c,state_profile_c,allow_computer_science_to_count_for_a_c,1.0
state_profile__c,annual_transactions__c,state_profile_c,annual_transactions_c,1.0
state_profile__c,are_there_k_12_cs_curriculum_standards__c,state_profile_c,are_there_k_12_cs_curriculum_standards_c,1.0
state_profile__c,can_students_earn_credits_from_cte__c,state_profile_c,can_students_earn_credits_from_cte_c,1.0
state_profile__c,commissioner_of_ed__c,state_profile_c,commissioner_of_ed_c,1.0
state_profile__c,computer_science_data_source__c,state_profile_c,computer_science_data_source_c,1.0
state_profile__c,computer_science_funding__c,state_profile_c,computer_science_funding_c,1.0
state_profile__c,consortia__c,state_profile_c,consortia_c,1.0
state_profile__c,count_towards_graduation_summary__c,state_profile_c,count_towards_graduation_summary_c,1.0
state_profile__c,createdbyid,state_profile_c,created_by_id,1.0
state_profile__c,createddate,state_profile_c,created_date,1.0
state_profile__c,criminal_sanction_for_cyberbullying_law__c,state_profile_c,criminal_sanction_for_cyberbullying_law_c,1.0
state_profile__c,current_arr__c,state_profile_c,current_arr_c,1.0
state_profile__c,data_source_date__c,state_profile_c,data_source_date_c,1.0
state_profile__c,dedicated_state_funding_cs_pd__c,state_profile_c,dedicated_state_funding_cs_pd_c,1.0
state_profile__c,defines_bullying_policy__c,state_profile_c,defines_bullying_policy_c,1.0
state_profile__c,dei_funding_notes__c,state_profile_c,dei_funding_notes_c,1.0
state_profile__c,department_of_education__c,state_profile_c,department_of_education_c,1.0
state_profile__c,digital_equity_data_source__c,state_profile_c,digital_equity_data_source_c,1.0
state_profile__c,digital_equity_data_source_date__c,state_profile_c,digital_equity_data_source_date_c,1.0
state_profile__c,digital_equity_funding__c,state_profile_c,digital_equity_funding_c,1.0
state_profile__c,digital_equity_initiative__c,state_profile_c,digital_equity_initiative_c,1.0
state_profile__c,digital_equity_source_data__c,state_profile_c,digital_equity_source_data_c,1.0
state_profile__c,does_the_state_have_a__c,state_profile_c,does_the_state_have_a_c,1.0
state_profile__c,does_the_state_have_a_dual_enrollment__c,state_profile_c,does_the_state_have_a_dual_enrollment_c,1.0
state_profile__c,does_the_state_have_a_plan_for_k_12_cs__c,state_profile_c,does_the_state_have_a_plan_for_k_12_cs_c,1.0
state_profile__c,dor_renewal_date__c,state_profile_c,do_r_renewal_date_c,1.0
state_profile__c,fiscal_years_for_this_state_cs_funding__c,state_profile_c,fiscal_years_for_this_state_cs_funding_c,1.0
state_profile__c,fy_2020_budget_projection__c,state_profile_c,fy_2020_budget_projection_c,1.0
state_profile__c,general_dei_notes__c,state_profile_c,general_dei_notes_c,1.0
state_profile__c,governor__c,state_profile_c,governor_c,1.0
state_profile__c,governor_s_party_affiliation__c,state_profile_c,governor_s_party_affiliation_c,1.0
state_profile__c,how_are_funds_distributed__c,state_profile_c,how_are_funds_distributed_c,1.0
state_profile__c,id,state_profile_c,id,1.0
state_profile__c,identified_a_central_coordinator__c,state_profile_c,identified_a_central_coordinator_c,1.0
state_profile__c,if_yes_provide_details__c,state_profile_c,if_yes_provide_details_c,1.0
state_profile__c,if_yes_who__c,state_profile_c,if_yes_who_c,1.0
state_profile__c,includes_cyberbullying_law__c,state_profile_c,includes_cyberbullying_law_c,1.0
state_profile__c,includes_type_of_punishment_policy__c,state_profile_c,includes_type_of_punishment_policy_c,1.0
state_profile__c,is_there_a_state_plan_for_cs__c,state_profile_c,is_there_a_state_plan_for_cs_c,1.0
state_profile__c,is_there_dedicated_cs_funding__c,state_profile_c,is_there_dedicated_cs_funding_c,1.0
state_profile__c,isdeleted,state_profile_c,is_deleted,1.0
state_profile__c,key_district_partners__c,state_profile_c,key_district_partners_c,1.0
state_profile__c,key_state_leaders__c,state_profile_c,key_state_leaders_c,1.0
state_profile__c,known_competitors__c,state_profile_c,known_competitors_c,1.0
state_profile__c,last_audit_of__c,state_profile_c,last_audit_of_c,1.0
state_profile__c,last_audit_of_bullying__c,state_profile_c,last_audit_of_bullying_c,1.0
state_profile__c,last_audit_of_computer_science_section__c,state_profile_c,last_audit_of_computer_science_section_c,1.0
state_profile__c,last_audit_of_digital_equity_section__c,state_profile_c,last_audit_of_digital_equity_section_c,1.0
state_profile__c,last_audit_of_media_literacy_section__c,state_profile_c,last_audit_of_media_literacy_section_c,1.0
state_profile__c,last_audit_of_online_assessments_section__c,state_profile_c,last_audit_of_online_assessments_section_c,1.0
state_profile__c,last_audit_of_profile_of_a_grad_section__c,state_profile_c,last_audit_of_profile_of_a_grad_section_c,1.0
state_profile__c,last_audit_of_this_page__c,state_profile_c,last_audit_of_this_page_c,1.0
state_profile__c,lastmodifiedbyid,state_profile_c,last_modified_by_id,1.0
state_profile__c,lastmodifieddate,state_profile_c,last_modified_date,1.0
state_profile__c,lastreferenceddate,state_profile_c,last_referenced_date,1.0
state_profile__c,lastvieweddate,state_profile_c,last_viewed_date,1.0
state_profile__c,limited_prof_dev_requirement__c,state_profile_c,limited_prof_dev_requirement_c,1.0
state_profile__c,media_literacy_source_date__c,state_profile_c,media_literacy_source_date_c,1.0
state_profile__c,media_literacy_state_policy_legislation__c,state_profile_c,media_literacy_state_policy_legislation_c,1.0
state_profile__c,media_literacy_summary__c,state_profile_c,media_literacy_summary_c,1.0
state_profile__c,mentions_cyberbullying_policy__c,state_profile_c,mentions_cyberbullying_policy_c,1.0
state_profile__c,name,state_profile_c,name,1.0
state_profile__c,nexus_established__c,state_profile_c,nexus_established_c,1.0
state_profile__c,nexus_threshold__c,state_profile_c,nexus_threshold_c,1.0
state_profile__c,nexus_transaction_threshold__c,state_profile_c,nexus_transaction_threshold_c,1.0
state_profile__c,off_campus_behavior_included_law__c,state_profile_c,off_campus_behavior_included_law_c,1.0
state_profile__c,online_assessments__c,state_profile_c,online_assessments_c,1.0
state_profile__c,online_assessments_notes__c,state_profile_c,online_assessments_notes_c,1.0
state_profile__c,other_approaches_to_prioritize_ml__c,state_profile_c,other_approaches_to_prioritize_ml_c,1.0
state_profile__c,ownerid,state_profile_c,owner_id,1.0
state_profile__c,perkins_v_secondary_cte_program_quality__c,state_profile_c,perkins_v_secondary_cte_program_quality_c,1.0
state_profile__c,political_landscape__c,state_profile_c,political_landscape_c,1.0
state_profile__c,profile_of_a_grad_computer_science__c,state_profile_c,profile_of_a_grad_computer_science_c,1.0
state_profile__c,profile_of_a_grad_digital_literacy__c,state_profile_c,profile_of_a_grad_digital_literacy_c,1.0
state_profile__c,profile_of_a_grad_dl_state_standards__c,state_profile_c,profile_of_a_grad_dl_state_standards_c,1.0
state_profile__c,profile_of_a_grad_source_date__c,state_profile_c,profile_of_a_grad_source_date_c,1.0
state_profile__c,profile_of_a_grad_summary_notes__c,state_profile_c,profile_of_a_grad_summary_notes_c,1.0
state_profile__c,provides_a_model_bullying_policy__c,state_profile_c,provides_a_model_bullying_policy_c,1.0
state_profile__c,refers_to_off_campus_bullying_policy__c,state_profile_c,refers_to_off_campus_bullying_policy_c,1.0
state_profile__c,registered_agent__c,state_profile_c,registered_agent_c,1.0
state_profile__c,registered_with_dor__c,state_profile_c,registered_with_dor_c,1.0
state_profile__c,registered_with_sos__c,state_profile_c,registered_with_so_s_c,1.0
state_profile__c,require_all_k_12_schools_to_offer_cs__c,state_profile_c,require_all_k_12_schools_to_offer_cs_c,1.0
state_profile__c,require_comp_science_summary__c,state_profile_c,require_comp_science_summary_c,1.0
state_profile__c,requires_school_policy_law__c,state_profile_c,requires_school_policy_law_c,1.0
state_profile__c,s_e_a_must_create_a_model_curriculum__c,state_profile_c,s_e_a_must_create_a_model_curriculum_c,1.0
state_profile__c,school_quality_sucess_measure__c,state_profile_c,school_quality_sucess_measure_c,1.0
state_profile__c,school_sanction_for_cyberbullying_law__c,state_profile_c,school_sanction_for_cyberbullying_law_c,1.0
state_profile__c,schools_req_to_inc_in_more_limited_way__c,state_profile_c,schools_req_to_inc_in_more_limited_way_c,1.0
state_profile__c,schools_req_to_inc_instruc_in_all_k_12__c,state_profile_c,schools_req_to_inc_instruc_in_all_k_12_c,1.0
state_profile__c,sos_renewal_date__c,state_profile_c,sos_renewal_date_c,1.0
state_profile__c,state_abbreviation__c,state_profile_c,state_abbreviation_c,1.0
state_profile__c,state_aligned_funding__c,state_profile_c,state_aligned_funding_c,1.0
state_profile__c,state_assessment__c,state_profile_c,state_assessment_c,1.0
state_profile__c,state_champions__c,state_profile_c,state_champions_c,1.0
state_profile__c,state_conferences_events__c,state_profile_c,state_conferences_events_c,1.0
state_profile__c,state_contract_w_lcom__c,state_profile_c,state_contract_w_lcom_c,1.0
state_profile__c,state_cs_funding_amount__c,state_profile_c,state_cs_funding_amount_c,1.0
state_profile__c,state_cs_funding_summary__c,state_profile_c,state_cs_funding_summary_c,1.0
state_profile__c,state_disability_insurance_tax_required__c,state_profile_c,state_disability_insurance_tax_required_c,1.0
state_profile__c,state_educ_agency_must_create_k_12_stand__c,state_profile_c,state_educ_agency_must_create_k_12_stand_c,1.0
state_profile__c,state_educ_agency_must_create_some_stand__c,state_profile_c,state_educ_agency_must_create_some_stand_c,1.0
state_profile__c,state_nexus_established__c,state_profile_c,state_nexus_established_c,1.0
state_profile__c,state_plan_summary__c,state_profile_c,state_plan_summary_c,1.0
state_profile__c,state_policy_for_cte_establishment__c,state_profile_c,state_policy_for_cte_establishment_c,1.0
state_profile__c,state_requires_cs_at_high_schools__c,state_profile_c,state_requires_cs_at_high_schools_c,1.0
state_profile__c,state_rfp_in_2020__c,state_profile_c,state_rfp_in_2020_c,1.0
state_profile__c,state_standards__c,state_profile_c,state_standards_c,1.0
state_profile__c,state_standards_adoption_revision__c,state_profile_c,state_standards_adoption_revision_c,1.0
state_profile__c,state_standards_summary__c,state_profile_c,state_standards_summary_c,1.0
state_profile__c,systemmodstamp,state_profile_c,system_modstamp,1.0
state_profile__c,teacher_cert_licensure_requirements__c,state_profile_c,teacher_cert_licensure_requirements_c,1.0
state_profile__c,test__c,state_profile_c,test_c,1.0
state_profile__c,transaction_nexus_established__c,state_profile_c,transaction_nexus_established_c,1.0
state_profile__c,type_of_dei__c,state_profile_c,type_of_dei_c,1.0
state_profile__c,what_career_clusters_are__c,state_profile_c,what_career_clusters_are_c,1.0
state_profile__c,what_is_program__c,state_profile_c,what_is_program_c,1.0
state_profile__c,which_entity_house_the_state_cte_directo__c,state_profile_c,which_entity_house_the_state_cte_directo_c,1.0
switches__c,automation_off__c,switches_c,automation_off_c,1.0
switches__c,automation_off_code__c,switches_c,automation_off_code_c,1.0
switches__c,createdbyid,switches_c,created_by_id,1.0
switches__c,createddate,switches_c,created_date,1.0
switches__c,id,switches_c,id,1.0
switches__c,isdeleted,switches_c,is_deleted,1.0
switches__c,lastmodifiedbyid,switches_c,last_modified_by_id,1.0
switches__c,lastmodifieddate,switches_c,last_modified_date,1.0
switches__c,name,switches_c,name,1.0
switches__c,setupownerid,switches_c,setup_owner_id,1.0
switches__c,systemmodstamp,switches_c,system_modstamp,1.0
user,aboutme,user,about_me,1.0
user,accountid,user,account_id,1.0
user,alias,user,alias,1.0
user,badgetext,user,badge_text,1.0
user,bannerphotourl,user,banner_photo_url,1.0
user,callcenterid,user,call_center_id,1.0
user,codesterid__c,user,codester_id_c,1.0
user,communitynickname,user,community_nickname,1.0
user,companyname,user,company_name,1.0
user,contactid,user,contact_id,1.0
user,createdbyid,user,created_by_id,1.0
user,createddate,user,created_date,1.0
user,db_region__c,user,db_region_c,1.0
user,defaultgroupnotificationfrequency,user,default_group_notification_frequency,1.0
user,delegatedapproverid,user,delegated_approver_id,1.0
user,department,user,department,1.0
user,department_historical__c,user,department_historical_c,1.0
user,digestfrequency,user,digest_frequency,1.0
user,division,user,division,1.0
user,dstore__store__c,user,dstore_store_c,1.0
user,email,user,email,1.0
user,emailencodingkey,user,email_encoding_key,1.0
user,employeenumber,user,employee_number,1.0
user,endday,user,end_day,1.0
user,extension,user,extension,1.0
user,fax,user,fax,1.0
user,federationidentifier,user,federation_identifier,1.0
user,forecastenabled,user,forecast_enabled,1.0
user,fullphotourl,user,full_photo_url,1.0
user,id,user,id,1.0
user,individualid,user,individual_id,1.0
user,isactive,user,is_active,1.0
user,isextindicatorvisible,user,is_ext_indicator_visible,1.0
user,isprofilephotoactive,user,is_profile_photo_active,1.0
user,languagelocalekey,user,language_locale_key,1.0
user,lastlogindate,user,last_login_date,1.0
user,lastmodifiedbyid,user,last_modified_by_id,1.0
user,lastmodifieddate,user,last_modified_date,1.0
user,lastreferenceddate,user,last_referenced_date,1.0
user,lastvieweddate,user,last_viewed_date,1.0
user,learning_com_territory__c,user,learning_com_territory_c,1.0
user,localesidkey,user,locale_sid_key,1.0
user,managerid,user,manager_id,1.0
user,mediumbannerphotourl,user,medium_banner_photo_url,1.0
user,mediumphotourl,user,medium_photo_url,1.0
user,mobilephone,user,mobile_phone,1.0
user,name,user,name,1.0
user,ns_id__c,user,ns_id_c,1.0
user,number_in_the_queue__c,user,number_in_the_queue_c,1.0
user,offlinepdatrialexpirationdate,user,offline_pda_trial_expiration_date,1.0
user,offlinetrialexpirationdate,user,offline_trial_expiration_date,1.0
user,out_of_office__c,user,out_of_office_c,1.0
user,out_of_office_end_date__c,user,out_of_office_end_date_c,1.0
user,out_of_office_start_date__c,user,out_of_office_start_date_c,1.0
user,outofofficemessage,user,out_of_office_message,1.0
user,passwordexpirationdate,user,password_expiration_date,1.0
user,phone,user,phone,1.0
user,primary_demo_district__c,user,primary_demo_district_c,1.0
user,profileid,user,profile_id,1.0
user,quota__c,user,quota_c,1.0
user,receivesadmininfoemails,user,receives_admin_info_emails,1.0
user,receivesinfoemails,user,receives_info_emails,1.0
user,renewal_quota__c,user,renewal_quota_c,1.0
user,role_display__c,user,role_display_c,1.0
user,sales_engagement_beta__c,user,sales_engagement_beta_c,1.0
user,sales_quota__c,user,sales_quota_c,1.0
user,sbqq__defaultproductlookuptab__c,user,sbqq_default_product_lookup_tab_c,1.0
user,sbqq__diagnostictoolenabled__c,user,sbqq_diagnostic_tool_enabled_c,1.0
user,sbqq__outputformatchangeallowed__c,user,sbqq_output_format_change_allowed_c,1.0
user,sbqq__productsortpreference__c,user,sbqq_product_sort_preference_c,1.0
user,sbqq__resetproductlookup__c,user,sbqq_reset_product_lookup_c,1.0
user,sbqq__theme__c,user,sbqq_theme_c,1.0
user,senderemail,user,sender_email,1.0
user,sendername,user,sender_name,1.0
user,signature,user,signature,1.0
user,smallbannerphotourl,user,small_banner_photo_url,1.0
user,smallphotourl,user,small_photo_url,1.0
user,startday,user,start_day,1.0
user,stayintouchnote,user,stay_in_touch_note,1.0
user,stayintouchsignature,user,stay_in_touch_signature,1.0
user,stayintouchsubject,user,stay_in_touch_subject,1.0
